"sample_id","(-)-Riboflavin","(+/-)-Tryptophan","(2S)-2-hydroxypentanedioic acid","(N(1) + N(8))-acetylspermidine","(R)-2-Hydroxy-4-methylpentanoic acid","(S)-3-Hydroxybutyric acid","1-Aminocyclopropane-1-carboxylate","1-Methyl-2-pyrrolidinone","1-methyladenosine","1-methylguanidine","1-methylhistamine","1-methylnicotinamide","1,3-Diaminopropane","1,5-Diaminopentane","10-Hydroxydecanoate","16.89_propanoic acid","2-(1H-indol-3-yl)acetic acid","2-Amino-1-phenylethanol","2-Amino-2-deoxy-D-mannose","2-aminoadipate","2-Aminobenzoic acid","2-Aminoethylphosphonate","2-aminophenol","2-Deoxyglucose 6-phosphate","2-Deoxystreptamine","2-hydroxybutanoic acid","2-hydroxybutyrate/2-hydroxyisobutyrate","2-Hydroxyethanesulfonate","2-hydroxyhippurate (salicylurate)","2-hydroxyoctanoate","2-Hydroxypentanoate","2-hydroxyphenylacetate","2-isopropylmalate","2-ketoisocaproic acid","2-Oxoglutarate","2-Oxoisopentanoate","2-Phenylethylamine","2,3-Pyridinedicarboxylate","2,4-Diaminobutyrate","2,5-Dihydroxybenzoate","2'-deoxyadenosine 5'-monophosphate","2'-deoxycytidine","2'-deoxyguanosine","20.13_butanoic acid","26.93_hexanoic acid","2AB","2PG","3-(4-hydroxyphenyl)propionate","3-Aminoisobutanoic acid","3-Aminopropane-1,2-diol","3-Carboxypropyl trimethylammonium","3-hydroxy-3-methyl-Glutaric acid","3-Hydroxyanthranilate","3-Hydroxypropionate","3-Indolebutyrate","3-indoxyl sulfate","3-methoxytyramine","3-Methyl-L-histidine","3-methyladipate/pimelate","3-Methylbutanoate","3-Methylguanine","3-Phenyllactate","3-Phenylpropionate","3-phosphoglycerate","3-sulfo-L-alanine","3-ureidopropionate","30.08_Heptanoic acid","4-(beta-Acetylaminoethyl)imidazole","4-Acetylbutyrate","4-Amino-3-hydroxybutyrate","4-Aminobenzoic acid","4-Aminobutyrate","4-guanidinobutanoate","4-Hydroxy-3-methoxymandelate","4-hydroxy-benzoate","4-Hydroxymandelate","4-Hydroxymethylimidazole","4-hydroxyphenylacetic acid","4-imidazoleacetate","4-Imidazoleacrylic acid","4-Methyl-5-thiazoleethanol","4-Oxopentanoate","4-pyridoxate","5-Aminolevulinate","5-Aminopentanoate","5-HIAA","5-hydroxylysine","5-Methoxyindoleacetate","5-Methoxytryptamine","5-Methyl-2'-deoxycytidine","5-methylcytosine","5-Methyltetrahydrofolate","5-Oxo-L-Proline","5-Thymidylic acid","5,6-dihydrouracil","5'-adenylic acid","5'-CMP","5'-Deoxy-5'-methylthioadenosine","5'-Deoxyadenosine","6-Aminohexanoate","6-Hydroxyhexanoate","6-hydroxynicotinate","6-Methylaminopurine","7-methylguanine","7,8-Dihydrobiopterin","7,8-Dihydroneopterin","Acetyl CoA","ACETYL-CARNITINE","acetylcholine","aconitate","aconitate [cis or trans]","adenine","adenosine","adenosine 5'-diphosphate (ADP)","adenosine 5'-diphosphoribose (ADP-ribose)","adipate","ADMA","ADMA/SDMA","agmatine","AICAR","Ala","ala-ala","allantoin","alpha-glycerophosphate","alpha-glycerophosphocholine","Alpha-Methylserine","anserine","Arg","argininosuccinate","Asp","azelaic acid","Benzamide","beta-Ala","beta-Ala-Lys","beta-D-Glucopyranuronic acid","beta-D-Glucosamine","beta-Imidazolelactate","beta-Leucine","beta-N-Acetylglucosamine","beta-Pseudouridine","betaine","betaine-aldehyde","betonicine","biotin","Bis(3-aminopropyl)amine","CA","caprate","Carbamoylaspartate","carnitine","carnosine","Castanospermine","chenodeoxycholate/deoxycholate","choline","choline phosphate","cIMP","Cinnamic acid","Citraconate","Citramalate","citrate","citrate/isocitrate","citrulline","CMP-N-acetylneuraminate","creatine","creatinine","cyclohexylamine","cysteine s-sulfate","cysteine-glutathione disulfide","cystine","cytidine","cytosin","D-(-)-Quinic acid","D-Glucarate","D-Gluconic acid","D-Glucose 6-phosphate","Decanedioic acid","diacetylspermidine*","diacetylspermine","Diazoxide","Diethanolamine","Digalacturonate","dihydroorotate","dihydroxyphenylalanine (L-DOPA)","dimethylglycine","DL-Leucine","DL-Lysine","DL-METHIONINE","DL-methionine-sulfoxide","DL-Ornithine","Dl-Proline","dodecanedioate","dodecanoate","dopamine","ectoine","erythronate/threonate","Ethanolamine phosphate","F1,6P","FFA C11:0","FFA C9:0","fumarate","Galacturonate 1-phosphate","gamma-Glu-2AB","GCA","Gln","Glu","Glu-Glu","Glucosamine 6-phosphate","Glutarate","Glutathione","glutathione oxidized","Gly","Gly-Gly","Gly-Leu","glycerate","glycerol","glycolate","GMP","Guanidineacetic Acid","guanidinosuccinate","guanine","guanosine","Harman","hexaric acid","Hexylamine","hippurate","His","histamine","histidinol","homoserine","Homovanillate","hydroxyproline","hypoxanthine","I(-)","IDP","Indole-3-acetaldehyde","indole-3-acetamide","Indole-3-ethanol","indole-3-lactate","inosine","Isoamylamine","Isobutylamine","Isobutyryl CoA","Isopropanolamine","Itaconate","kynurenine","L-(-)-Phenylalanine.1","L-lactic acid","L-malic acid","L-Saccharopine","L-serine","L-Theanine","L-threonine","L-tyrosine","L-valine","malonate","Malonyl CoA","Melatonin","Mesylate","metformin","Methyl sulfate","Muramate","N-.alpha.-Acetyl-L-ornithine","N-6-Trimethyllysine","N-Acetyaspartic acid","N-Acetyl-alpha-D-glucosamine 1-phosphate","N-Acetyl-b-glucosaminylamine","N-acetyl-beta-alanine","N-Acetyl-D-glucosamine 6-phosphate","N-acetyl-D-phenylalanine","N-Acetyl-DL-glutamic acid","N-Acetyl-DL-methionine","N-Acetyl-L-leucine","N-Acetyl-L-valine","N-acetylhistidine","N-acetylmuramate","N-acetylneuraminate","N-acetylputrescine","N-acetylspermidine","N-alpha,N-alpha-Dimethylhistidine","N-carbamoylglutamate","N-epsilon-acetyl-L-lysine","N-Formylaspartate","N-methylalanine","N-methylglutamate","N-Phenylacetylglycine","N(1)-acetylspermine","N1-Acetylspermine_div","N6-Methyl-2'-deoxyadenosine","N8-Acetylspermidine","NAD+","niacin","niacinamide","nicotinamide ribonucleotide (NMN)","Noradrenaline","Nornicotine","O-acetylserine","o-Hydroxybenzoate","O-Phosphoserine","O-Succinyl-L-homoserine","Octanoate","Octopine","ophthalmate","orotate","Pantothenate","Pentanoate","Phe-Phe","Phthalate","Pipecolate","porphobilinogen","proline-betaine","Purine","Purine riboside","putrescine","pyridoxal","pyridoxamine","Pyridoxamine-5'-Phosphate","pyridoxine","pyruvate","Ribulose 5-phosphate","S-Adenosyl-L-methionine","S-adenosylhomocysteine (SAH)","S-Lactoylglutathione","S-methylmethionine","S7P","sarcosine","Sepiapterin","serotonin","shikimate","sinapate","spermidine","spermine","succinate","synephrine","Syringate","tartarate","taurine","taurocholate","Taurocyamine","Terephthalate","Tetrahydropalmatine","thiamin (Vitamin B1)","Thiamine monophosphate","threo-beta-methylaspartate","thymidine","thymine","TMAO","trans-Zeatin","TRH","trigonelline","trimethylamine","Trimethylsulfonium","Tropine","Tropinone","tryptamine","tyramine","UDP","UDP-glucose","UDP-glucuronate","UDP-N-acetylglucosamine","UMP","uracil","urate","urea","uridine","xanthine","Xanthopterin","xanthosine","xanthurenate","XMP"
"10156",0,1468,4948,0,5145,784,11,4763,0,0,24,5.9,0,18762,0,7797,0,0,0,19,0,0,3.7,0,0,2499,0,0,0,0,0,0,32,1752,0,0,56,0,0,0,0,0,0,5723,0,2289,0,1094,55,5.9,591,64,0,0,0,0,0,20,0,887,0,2768,0,0,0,0,0,163,0,0,0,2266,9.7,0,0,0,0,1318,42,0,0,0,0,0,7630,177,27,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,38,13,0,0,45131,169,0,0,0,20,6.3,148,0,3441,65,1419,199,0,1841,401,0,0,14593,159,190,0,0,0,0,0,0,0,112,36,0,1217,1304,0,0,0,0,226,0,0,4358,0,4964,962,0,0,0,81,0,10,355,0,0,0,0,19,5.7,0,0,4656,0,7.6,0,11798,940,3962,544,5154,12741,0,0,0,0,2098,0,0,0,0,301,0,0,0,1327,24928,43,NA,641,0,2,26728,0,98,0,0,0,0,64,18,24,12,0,0,0,0,905,2806,0,74,1338,497,2133,8074,0,0,0,0,201,28,0,0,0,310,0,0,6233,287769,1902,0,3799,0,9793,1325,13392,736,0,0,0,0,0,0,69,91,127,128,0,0,0,0,294,72,0,NA,37,0,6819,789,95,0,0,16,0,12,0,0,1.6,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,587,262,658,NA,0,61,0,35,0,0,6033,0,4.7,0,0,0,0,0,0,0,0,0,692,0,0,0,0,425,0,186519,0,0,0,307,0,0,0,0,11,0,0,129,618,0,4.6,0,9.1,0,0,0,0,0,6947,0,0,0,0,0,2816,341,0,875,6939,0,0,0,0
"10342",67.08788809,142.3306946,0,321.9423058,0,0,0,0,0,0,23.85430046,1.808692447,6.60657005,7502.594954,14.53552157,68260.98493,79.76190835,0,0,52.04208028,0,0,0,0,0,21.37865736,18.38337516,0,0,0,112.4510663,6730.775165,0,0,0,0,0,0,73.18140996,73.0107263,0,0,0,39758.32823,268.268226,448.8871787,0,77.28641023,14.32983563,10.10830126,405.6476555,12.41404886,0,0,4656.092925,8.02203457,3.14732157,19.22021898,242.1562003,0,0,0,777.4145257,0,0,0,0,0,0,0,0,65.1681429,9.921920297,0,0,0,0,388.441314,0,29.89688598,0,127.6029669,48.30535473,6.43551241,1575.66618,781.2060418,11.89874206,333.4464985,0,0,0,0,245.8006333,44.46166704,36998.78487,64.22660063,21.38984435,11.70633584,0,8.825058682,142.824169,0,0,0,0,0,0,0,0,0,0,11.34689046,29.27810863,0,0,305.5176842,8.324057577,2.551930305,20.25645404,0,4244.251152,438.9417465,0,0,0,18.55519329,0,916.8563405,9.842305356,4220.058005,115.0679834,0,142.9246728,29.68446163,0,13.93028445,5.54643817,0,134.7652356,0,39.45559108,179.2070021,0,0,0,910.8921615,45.0598861,19.01692785,27.16593849,5.160001327,0,2918.578292,144.2071354,29.35104378,0,534.6806257,15.34583153,40.12364028,18.55648658,310.8973155,558.3575433,0,42.4165227,30.4690155,0,0,0,0,11.28157102,0,39.87395593,0,0,0,20.13148057,3.347404907,1.661355337,0,48.31446705,0,0,0,12.43366533,468.2714642,3245.121884,140.2667884,133.4395021,312.869924,1255.873297,258.747704,1214.048518,0,0,1645.233881,0,0,12.61265072,47.88427236,0,0,0,35.45488981,1067.586731,31664.7017,7.101301595,NA,3930.370436,0,0,1976.131647,9.921920297,0,0,0,0,0,0,4.365235564,5.890962032,10.84356662,0,0,0,0,437.9750413,17.76230612,0,46.96629023,138.4200253,33.96257772,NA,230.8139488,0,671.0291446,153.5214927,0,0,72.82608756,0,0,43.08485535,20.78551412,0,0,261.5281387,0,107.533005,25.68949153,443.8260816,7.976796707,716.0700977,338.8273221,982.4082792,35.328983,68.60474261,0,0,1.294956474,60.82901735,0,73.43415248,8.439684106,1844.052983,32.87050647,0,18.00943758,24.58018455,0,1091.845914,25.99246854,7.617286078,NA,14.77453643,32.27655868,41.78518458,12.46866095,52.18608258,0,0,31.32319758,0,12.67485922,39.97229855,0,0,4.660564924,7.312953411,6.45822861,694.8649319,100.3632949,77.03361956,0,0,13.5630177,0,0,0,0,0,29.40486202,0,0,90.42882157,8659.816587,NA,104.2137127,572.6160903,111.8193842,20.41355478,0,8.007045468,247.2820589,20.79078034,18.84134608,0,8.70080081,0,0,47.52011496,0,0,0,0,92.18518312,0,0,105.1694516,290.3508492,177.0486632,0,1883.011909,0,0,0,780.2163949,60.28427695,0,25.0368837,0,75.64527655,42.77000346,0,227.7339635,134.303177,4.868457294,0,0,0,0,10.98035321,0,0,0,7.62234728,0,25.84914938,0,86.54133916,45.25416585,0,0,400.2097375,233.955191,0,0,0,0,0
"10234",80.72025502,114.7478968,321.79338,237.0432016,7.754418266,0,0,1895.880858,0,0,130.0911208,0,10.01430865,1730.835455,0,22334.88699,0,0,0,33.8449205,0,0,0,0,0,0,0,0,0,40.22098051,0,0,0,0,0,0,0,0,0,0,0,0,0,29144.40664,1012.620458,103.3987536,0,656.1256036,11.77442073,0,571.2170092,0,0,0,118.7214705,0,93.03531384,23.60845431,17.97958103,4245.87745,87.5745887,0,0,0,0,0,37.17137121,309.4460965,0,0,10.38735231,3067.219304,0,0,0,193.6918862,0,0,47.94302511,20.12517192,1.882695354,0,11.54425415,8.521554553,5394.731876,227.7987493,8.858215188,62.18973404,13.2706523,0,0,0,79.59841683,18.42360242,809.9522429,64.87799382,0,13.71817856,0,74.52975824,0,0,0,70.61573089,0,0,0,0,0,0,0,14.1304341,16.84487708,0,0,0,12.41325986,25.74492792,9.13424037,0,1202.662761,145.242723,1846.528529,54.01513067,75.58463425,268.0795732,0,550.3194279,8.889503443,2547.063417,106.6102691,807.8854003,72.31152379,0,0,18.67543005,0,0,61.3485916,0,0,0,0,0,0,0,61.15312012,0,7.190608847,1.694508593,0,2765.682354,75.0137139,38.85068444,0,331.1355764,0,0,12.45405958,0,370.2826967,0,90.71616392,47.90508296,2.771199074,0,0,0,3.298433953,6.569788405,0,0,0,0,24.01291647,71.03654022,5.119430815,0,127.828338,0,0,0,0,311.9943985,2559.517831,157.6576722,81.41723126,192.5311537,780.5428198,60.10710539,578.5478974,0,0,95.02367686,0,0,0,54.94306376,0,0,0,0,485.5086751,13762.50489,0,NA,894.007764,0,0,1135.333835,0,50.97036885,0,0,0,0,0,0,23.81044002,3.508022025,0,0,0,0,236.1389371,240.8634864,0,25.6560354,0,16.89309379,13.73854621,121.412932,0,0,0,0,0,NA,0,0,0,19.10713749,0,0,170.9862056,777.0808086,51.47315654,0,378.1518246,0,305.3382076,193.1259194,418.1286476,36.97101739,0,0,0,0,0,0,32.18494254,17.89739456,2582.52328,0,0,0,0,0,380.2764435,0,0,NA,7.496625095,0,0,2208.888389,111.971451,2.661144511,0,16.53292189,0,27.50557286,26.14252995,0,0,0,0,11.117541,0,287.9965325,69.14727824,0,0,0,0,0,0,0,0,0,0,0,0,7936.103813,NA,10.13427799,249.0881913,0,52.9788552,0,3.657263019,5010.511748,0,10.89988683,7.526157982,0,0,0,31.63714343,0,0,0,0,61.87130852,0,0,43.21552191,0,58.54024738,0,1748.202923,0,0,0,0,0,0,0,0,2965.30265,148.8170919,0,222.3615204,0,0,0,0,66.37325862,0,0,0,0,0,14.19328277,0,0,0,0,32.29016337,0,0,315.7552576,137.8254828,0,0,0,0,0
"10197",111,2586,931,0,1649,1217,22,0,13,39,5.6,728,0,5503,0,25922,0,0,0,59,0,0,0,0,0,2430,584,2821,98,0,0,0,217,0,0,0,0,585,0,0,0,0,0,10311,0,2305,174,0,0,29,773,681,31,0,0,1462,0,2019,2077,1510,0,0,0,0,0,677,0,0,0,27,0,15352,0,0,571,0,0,0,48,0,0,0,62,0,32309,334,237,0,0,0,0,0,5065,0,0,0,0,0,0,0,0,0,0,342,0,0,0,3.5,0,757,2077,0,11,0,0,673,536,787,26,0,42718,279,0,191,0,38,28,13535,191,4083,57,0,94,1.4,529,0,731,0,291,0,1129,0,0,0,0,0,0,0,581,10,0,0,619,0,0,0,0,179,1637,0,4101,0,11360,57493,0,71,0,2214,0,0,0,632,4794,258,0,9,0,0,0,151,0,0,119,31052,33088,6933,165,6943,2181,0,0,0,21,12993,0,0,0,0,726,0,0,0,6504,45847,222,NA,770,0,17,51030,0,153,0,0,1978,0,3967,409,NA,12,0,688,0,3194,8841,3.8,0,0,0,965,907,15270,0,0,658,0,0,NA,0,0,0,164,0,0,16467,129209,2285,72,1523,0,1826,18349,27946,500,0,0,0,0,0,0,50,634,1090,0,0,0,0,0,669,0,0,63,88,0,2181,447,158,0,0,134,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,396,398,NA,0,15,0,841,0,0,3424,0,8.2,0,0,0,0,0,0,0,0,0,322,0,0,0,0,282,0,144164,0,0,32016,5603,0,0,0,0,4.4,0,0,0,1334,13,0,0,758,186,0,0,0,0,48,0,0,0,0,0,2795,14356,2937,1518,5620,0,147,0,0
"10680",97,908,2041,334,692,0,0,0,4.3,0,2.6,0,0,4990,0,54826,0,0,0,23,0,0,0,0,0,269,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,32343,822,5129,0,0,67,0,279,0,0,0,0,0,0,11,0,4128,0,781,890,0,0,0,206,18,0,0,0,867,0,0,0,0,0,0,32,468,32,0,54,0,963,0,0,0,0,0,0,0,2958,0,0,0,0,0,0,15,0,131,0,28,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,32236,20,0,0,0,0,5.4,320,13,2401,188,339,376,0,0,706,0,0,2586,0,100,0,0,0,0,1793,0,151,35,0,0,5674,1522,86,0,0,0,0,671,0,3644,0,71,52,0,0,0,0,10,0,69,0,0,0,26,17,0,0,0,0,0,0,24,10698,3958,1711,301,903,11832,71,0,0,0,3633,0,0,0,0,192,0,39,91,290,31043,0,NA,1277,0,0,21370,0,156,0,570,0,0,0,0,NA,105,0,0,0,0,148,53,0,118,1327,46,545,6871,0,697,0,51,76,NA,0,0,0,24,0,0,4302,1444,448,65,1434,0,592,5119,12041,0,0,0,0,0,0,0,60,39,240,0,0,0,0,77,949,80,322,257,12,881,230,39,446,0,0,39,0,57,0,0,0,0,0,0,0,981,0,0,0,0,0,51,0,0,0,0,0,338,386,4818,NA,0,492,0,61,0,0,188,0,16,0,8.2,0,0,0,0,0,0,0,410,0,93,0,0,114,0,18520,0,0,0,0,0,0,0,0,215,0,0,0,4122,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,5032,2353,0,825,8943,0,74,0,0
"10166",0,1107,5904,491,3187,688,0,1082,0,0,19,0,0,8552,0,74232,0,0,0,45,0,0,0,0,0,1129,0,0,0,0,0,0,17,549,0,0,0,0,0,0,0,0,0,26777,0,1905,0,0,55,9.7,417,51,0,0,0,0,0,39,95,2168,0,2238,1117,0,0,0,0,144,0,0,5,605,10,0,0,0,0,0,20,99,0,0,0,0,3978,160,21,0,0,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,41,110,0,0,132,19,11,3.5,0,42371,331,0,0,0,20,3,682,0,2079,101,435,387,0,0,77,0,0,3310,0,76,0,0,0,0,242,0,0,23,3.7,0,4927,2434,0,0,0,0,71,189,0,2267,0,123,39,0,0,0,0,76,8.8,211,0,0,0,17,31,4.6,0,0,0,0,12,0,11667,14475,3365,519,7119,8053,46,0,0,0,2333,0,0,0,0,171,0,0,22,913,33187,49,NA,2507,0,7.2,18727,61,233,0,0,0,0,0,35,155,NA,0,0,0,0,520,290,1.9,105,2586,610,3783,8251,0,0,0,0,210,46,0,0,0,84,0,0,5079,64543,952,19,3603,0,8922,6799,12084,390,0,0,0,0,0,0,274,49,526,0,0,0,0,36,520,89,88,NA,9.2,1440,1454,197,223,0,0,35,0,37,0,0,1.8,0,0,14,0,1483,0,0,0,0,0,0,0,0,0,159,0,0,626,2944,NA,0,217,0,27,7.2,0,1313,0,14,0,0,0,0,0,0,0,0,0,644,0,60,0,0,572,0,39404,0,0,0,1467,0,0,0,0,37,0,0,452,3007,0,0,0,8,0,0,0,0,0,73,0,0,0,0,0,8018,339,0,485,10943,0,0,0,0
"10791",52,90,262,212,0,0,0,0,0,0,2.2,0,0,1199,0,41715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25583,185,148,0,5792,0,0,815,0,0,0,0,0,0,17,0,3363,0,0,0,0,0,0,0,25,0,0,0,57,6.4,0,0,0,0,0,36,0,0,0,21,0,1353,134,24,0,0,0,0,0,475,0,0,86,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,127,24,0,0,193,0,0,5.6,0,1675,250,0,0,0,19,11,304,0,5219,62,0,37,0,0,21,0,0,160,0,0,0,0,0,0,1457,0,0,8.2,0,13,3770,136,47,0,0,0,27,293,0,569,0,49,24,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,285,1589,67,111,321,1338,26,286,0,0,0,0,0,0,0,0,0,0,143,441,21152,0,NA,796,0,0,1248,0,52,0,0,0,0,0,0,NA,NA,0,0,0,0,343,110,0,33,0,29,38,169,0,462,0,0,0,NA,0,0,0,12,0,0,104,0,86,405,451,0,534,374,642,0,0,0,0,0,0,0,59,25,1223,48,0,0,0,0,1291,0,0,NA,14,44,0,36,7.3,0,0,32,0,47,0,0,0,0,0,0,552,196,53,52,0,0,0,0,0,0,0,0,0,0,49,3690,NA,0,347,0,11,0,0,61,0,4.2,0,0,0,0,15,0,0,0,0,124,0,0,0,264,33,0,3713,0,0,0,0,0,0,0,0,0,7,0,286,0,0,0,0,0,0,0,0,0,0,244,0,0,0,42,0,0,0,0,0,0,0,0,0,0
"10319",99,2651,500,0,385,0,0,4525,0,0,9.9,0,0,5826,0,102308,867,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,12,5883,0,1334,0,0,0,0,0,0,0,27103,0,7533,0,0,111,0,391,0,0,0,0,0,0,42,0,7664,0,492,1688,0,0,0,0,30,0,0,0,283,21,0,0,0,0,4825,29,2093,0,0,0,0,6000,0,56,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,142,0,82,0,0,0,2.1,0,0,32,20,4.6,0,0,176,55,30,0,172,61507,96,0,248,0,0,0,138,0,8182,40,1973,189,0,0,368,0,0,14800,0,194,0,0,0,0,19440,0,1197,231,0,0,10931,2847,0,0,0,0,73,254,0,10902,0,2018,999,0,0,0,157,5.9,0,322,0,0,100,0,3.7,4.1,0,0,0,0,14,25,23625,18309,5907,927,2664,18569,14,0,0,0,3424,0,0,0,0,710,0,0,1890,2066,38371,113,NA,581,0,0,67855,180,326,0,0,0,0,134,72,127,11,0,0,0,0,950,103,0,0,475,222,92,12129,0,0,0,52,0,NA,0,0,0,58,0,0,10695,1142,3941,0,4196,24,6107,11783,26251,0,0,0,0,0,0,0,131,99,337,0,0,0,0,46,621,685,1084,584,185,384,3336,411,320,0,0,38,0,33,11,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,549,261,3504,4.5,0,112,0,60,0,0,3443,0,5.1,0,0,0,0,0,0,0,0,0,1081,0,0,0,0,132,0,16547,0,0,0,3605,1245,386,0,0,10,0,0,315,1904,0,0,0,12,0,0,0,0,0,184,0,0,0,0,0,5264,17567,0,684,5167,0,0,0,0
"10554",0,155,75,47,0,1049,0,0,0,0,0,0,0,1449,0,19260,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14758,334,333,0,0,22,0,265,0,0,0,0,0,0,49,0,1892,0,0,409,379,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,445,0,0,0,0,1710,66,17,0,0,0,0,0,147,0,0,0,0,2.7,0,8.5,0,0,0,9.3,0,0,0,13,0,0,0,0,14,0,0,0,16,0,5.1,0,4194,23,0,0,0,0,0,67,0,3081,0,0,14,0,0,0,0,0,1323,0,102,0,0,0,0,2753,0,0,68,0,0,2793,407,0,0,0,0,0,138,0,1029,0,630,372,0,0,0,0,8.2,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,2783,2032,245,111,442,1481,0,0,0,0,36606,0,0,0,0,180,0,0,118,258,5647,0,NA,0,0,0,3506,0,29,0,1060,0,0,0,7.9,NA,NA,0,2923,0,0,71,0,0,39,0,12,245,1242,0,0,0,0,0,NA,0,0,0,0,0,0,1433,2667,617,0,1248,0,522,964,3533,0,0,0,0,0,0,0,13,26,290,0,0,0,0,0,409,0,0,36,0,0,0,40,9.7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,NA,0,58,0,9.2,0,0,552,0,0,0,0,0,0,7.4,0,0,0,0,321,0,0,0,0,145,0,22027,0,0,0,1183,328,0,0,0,4.7,0,0,136,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,377,10541,275,470,0,0,0,0
"10558",117,323,7851,0,1848,0,0,4822,0,0,52,0,0,16090,0,42634,881,0,0,26,0,0,0,0,0,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30996,556,4650,0,1285,326,32,941,0,0,0,0,0,0,145,0,3207,0,1208,1131,0,0,0,0,232,0,0,23,1076,22,0,0,0,0,1525,67,0,0,0,0,0,6257,296,33,0,0,0,0,0,4360,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,23,1.9,0,34636,184,0,0,87,0,34,101,0,1032,41,1992,1452,0,0,30,0,0,547,0,0,0,0,0,0,0,0,0,8,11,0,6000,116,0,0,0,0,61,0,0,863,0,35,53,0,0,0,0,0,0,377,0,0,0,0,4.8,0,0,0,0,0,0,34,9777,2138,430,520,2434,654,25,0,0,0,5146,0,0,0,0,0,0,14,0,351,26370,27,NA,1038,0,0,11700,0,134,0,1762,0,0,0,24,NA,NA,0,0,0,0,214,1052,3.1,0,1130,105,392,6304,0,1030,0,0,0,NA,0,0,0,90,0,0,3057,25448,431,0,483,0,1718,2291,11247,0,0,0,0,0,0,0,131,5.4,135,0,0,0,0,0,700,0,87,50,26,85,0,663,370,0,0,24,0,36,0,0,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,344,3353,NA,0,348,0,56,0,0,4216,0,22,0,7.2,0,0,0,0,0,0,0,161,0,0,0,0,441,0,44539,0,0,0,0,0,0,0,0,8,0,0,375,1149,0,0,0,30,0,0,0,0,0,632,0,0,0,0,0,5020,777,0,471,5341,0,0,0,0
